Confidential Record,Property Tag 1,Tenant Tag 1,Property: Title,Agency 1,Main Tenant,Rent,Advert Date,Sale Date,Sale Price,Yield,Sale Method,Auction / EOI Date,Agency 2,Agent 1,Agent 2,Agent 3,Agent 4,Building Size,Land Size,LDC Places,Field Percent Complete,Source Link URL,Transaction History: Transaction History Name,Missing Fields List,
FALSE,Childcare and Social Infrastructure,Childcare,"31 Camille Street, Hallett Cove SA 5158",Burgess Rawson,Nanna's Childcare,"$67,530",6/10/2021,11/11/2021,"$1,692,000",3.99%,Portfolio Auction,11/11/2021,,,,,,1,661,,100%,,TH-011525,,
FALSE,Banks,,141-145  Campbell Street  Swan Hill  VIC,Burgess Rawson,NAB Bank,"$112,500",6/10/2021,11/11/2021,"$2,350,000",4.79%,Portfolio Auction,11/11/2021,,,,,,1,1114,,100%,,TH-011527,,
FALSE,Industrial,Warehouse,91  Transport Avenue  Netley  SA,Burgess Rawson,Ikea,"$596,621",7/10/2021,11/11/2021,"$10,600,000",5.63%,Portfolio Auction,11/11/2021,,,,,,6520,12486,,100%,,TH-011529,,
FALSE,"Medical, Pharmacy and Health",Medical,"Lot 5, 5-9  Rabaul Street  Trinity Beach  QLD",Burgess Rawson,QML Pathology,"$17,355",5/10/2021,10/11/2021,"$366,000",4.74%,Portfolio Auction,10/11/2021,,,,,,54,,,100%,,TH-011532,,
FALSE,Childcare and Social Infrastructure,Childcare,18-20  Bissett Street  Marian (Mackay)  QLD,Burgess Rawson,Petit Early Learning Journey Pty Ltd,"$268,869",6/10/2021,10/11/2021,"$4,750,000",5.66%,Portfolio Auction,10/11/2021,,,,,,753,2500,,100%,,TH-011533,,
FALSE,Industrial,Warehouse,63-65  Lord Street  Gladstone Central  QLD,Burgess Rawson,Lawrence & Hanson,"$263,950",6/10/2021,10/11/2021,"$4,270,000",6.18%,Portfolio Auction,10/11/2021,,,,,,1800,3535,,100%,,TH-011534,,
FALSE,Industrial,Warehouse,12 - 15  Forge Court  Bohle (Townsville)  QLD,Burgess Rawson,Blue Scope Distribution,"$718,754",5/10/2021,10/11/2021,"$11,500,000",6.25%,Portfolio Auction,10/11/2021,,,,,,4856,15460,,100%,,TH-011535,,
FALSE,Retail,Multi Tenanted,95  Charlotte Street  Brisbane City  QLD,Burgess Rawson,Razor Men,"$152,287",6/10/2021,10/11/2021,"$3,485,000",4.37%,Portfolio Auction,10/11/2021,,,,,,80,,,100%,,TH-011536,,
FALSE,Childcare and Social Infrastructure,Childcare,61  Miller Street Urangan (Hervey Bay)  QLD,Burgess Rawson,TG's Child Care - High Street,"$158,190",7/10/2021,10/11/2021,"$3,270,000",4.84%,Portfolio Auction,10/11/2021,,,,,,1,2443,,100%,,TH-011537,,
FALSE,Fast Food,Drive-Thru,486  Browns Plains Road  Berrinba  QLD,Burgess Rawson,KFC,"$174,176",7/10/2021,10/11/2021,"$4,930,000",3.53%,Portfolio Auction,10/11/2021,,,,,,224,2190,,100%,,TH-011538,,
FALSE,Office,,"Suite 2.03/4 Ilya Avenue, Erina NSW 2250",Burgess Rawson,Office Tenant,"$105,000",5/10/2021,9/11/2021,"$1,350,000",7.78%,Portfolio Auction,9/11/2021,,,,,,227,227,,100%,,TH-011540,,
FALSE,"Medical, Pharmacy and Health",Medical,"17 & 18/15 Pacific Parade, Dee Why NSW 2099",Burgess Rawson,Medical Tenant,"$57,958",6/10/2021,9/11/2021,"$991,000",5.85%,Portfolio Auction,9/11/2021,,,,,,121,164,,100%,,TH-011541,,
FALSE,Office,,"G14/35 Furzer Street, Phillip ACT 2606",Burgess Rawson,Office Tenant,"$40,000",18/10/2021,9/11/2021,"$5,000,000",0.80%,Portfolio Auction,9/11/2021,,,,,,50,101,,100%,,TH-011542,,
FALSE,Supermarkets,Independents and Aldi,"1 Chatham Road, West Ryde NSW 2114",CBRE,Seoul Mart,"$257,369",17/04/2025,22/05/2025,,,Auction,15/05/2025,,Lord Darkoh,Ray Ahsan,,,,,,100%,https://www.realcommercial.com.au/for-sale/property-1-chatham-road-west-ryde-nsw-2114-504834616,TH-011544,,
FALSE,Residential,,"45 Earle Street, Cremorne NSW 2090",Ray White,Multiple Residential Tenants,,12/05/2025,5/06/2025,,,Auction,22/05/2025,,Grant Whiteman,,,,,,,100%,https://raywhitedoublebay.com/properties/residential-for-sale/nsw/cremorne-2090/block-of-units/3283961?utm_campaign=investment-opportunities-resi-%26-commercial-%28quick-send%29&utm_content=facade_front%252ejpg&utm_medium=email&utm_source=activepipe,TH-011546,,
FALSE,Childcare and Social Infrastructure,Childcare,"2-6 Quarry Street, Pitt Town NSW 2756",Burgess Rawson,Affinity Education,"$440,878",20/08/2021,30/09/2021,"$8,725,000",5.05%,Portfolio Auction,30/09/2021,,,,,,1,1863,,100%,,TH-011549,,
FALSE,Automotive,Car Dealerships,"1406-1424 Dandenong Road, Oakleigh VIC VIC 3166",Burgess Rawson,Chadstone Ford,,2/09/2021,21/10/2021,"$32,600,000",,EOI,15/10/2021,,,,,,,,,100%,,TH-011547,,
FALSE,Childcare and Social Infrastructure,Childcare,"4 Nowack Avenue, Umina Beach NSW 2257",Burgess Rawson,Affinity Education,"$224,540",20/08/2021,30/09/2021,"$7,500,000",2.99%,Portfolio Auction,30/09/2021,,,,,,1,2009,,100%,,TH-011548,,
FALSE,Office,,"1/2 Charles Street, Charlestown NSW 2290",Burgess Rawson,Burgess Rawson,"$54,080",23/08/2021,30/09/2021,"$1,105,000",4.89%,Portfolio Auction,30/09/2021,,,,,,101,101,,100%,,TH-011550,,
FALSE,Office,,"19 Bagnall Beach Road, Salamander Bay NSW 2317",Burgess Rawson,Office Tenant,"$54,080",23/08/2021,30/09/2021,"$1,105,000",4.89%,EOI,30/09/2021,,,,,,1,2833,,100%,,TH-011551,,
FALSE,Supermarkets,Independents and Aldi,Lot 14 115  Buckleys Road  Burpengary East  QLD,Burgess Rawson,IGA,"$153,524",19/08/2021,29/09/2021,"$2,610,000",5.88%,Portfolio Auction,29/09/2021,,,,,,876,0,,100%,,TH-011552,,
FALSE,Fuel and Convenience,Fuel Stations,"132 Maitland Road, Mayfield NSW 2304",Movable,Pearl Energy,"$336,336",9/05/2025,29/05/2025,"$4,570,000",7.36%,Auction,29/05/2025,,Nathan Hunter,Steve Dick,,,1,1471,,100%,https://www.realcommercial.com.au/for-sale/property-132-maitland-road-mayfield-nsw-2304-504856772?campaignType=external&campaignChannel=edm&campaignSource=braze&campaignName=saved_search&campaignPlacement=listing,TH-011553,,
FALSE,Retail,Strip Retail,12  First Avenue  Bongaree  QLD,Burgess Rawson,Saviges Seafoods,"$61,906",24/08/2021,29/09/2021,"$1,985,000",3.12%,Portfolio Auction,29/09/2021,,,,,,572,1862,,100%,,TH-011557,,
FALSE,Fuel and Convenience,Fuel Stations,169-171   Tapleys Hill Road  Seaton  SA,Burgess Rawson,United Petroleum,"$217,715",26/08/2021,28/09/2021,"$4,350,000",5.00%,Portfolio Auction,28/09/2021,,,,,,1,1980,,100%,,TH-011572,,
FALSE,Fast Food,Fast Food Shops,12  Fitzroy Street  St Kilda  VIC,Burgess Rawson,Dominos Pizza,"$56,227",26/08/2021,28/09/2021,"$1,435,000",3.92%,Portfolio Auction,28/09/2021,,,,,,96,,,100%,,TH-011563,,
FALSE,Automotive,Servicing,524  Samford Road  Mitchelton  QLD,Burgess Rawson,Jax Tyres & Auto,"$140,000",25/08/2021,29/09/2021,"$4,520,000",3.10%,Portfolio Auction,29/09/2021,,,,,,387,1915,,100%,,TH-011558,,
FALSE,Fuel and Convenience,Fuel Stations,"279 Lang Street, Kurri Kurri NSW 2327",Burgess Rawson,Shell Viva Energy,"$259,996",26/05/2020,7/10/2020,"$3,125,000",8.32%,Portfolio Auction,23/06/2020,,,,,,264,2024,,100%,,TH-011559,,
FALSE,Fuel and Convenience,Fuel Stations,"279 Lang Street, Kurri Kurri NSW 2327",Burgess Rawson,Shell Viva Energy,"$254,864",23/08/2021,28/09/2021,"$3,750,000",6.80%,Portfolio Auction,30/09/2021,,,,,,264,2024,,100%,,TH-011560,,
FALSE,Childcare and Social Infrastructure,Childcare,6  North Parade  Strathalbyn  SA,Burgess Rawson,Where We Grow Early Learning,"$156,221",26/08/2021,28/09/2021,"$3,100,000",5.04%,Portfolio Auction,28/09/2021,,,,,,1,1556,,100%,,TH-011561,,
FALSE,Fast Food,Fast Food Shops,57   Smythe Street  Benalla  VIC,Burgess Rawson,Micrenz Bakery,"$42,024",24/08/2021,28/09/2021,"$905,000",4.64%,Portfolio Auction,28/09/2021,,,,,,91,91,,100%,,TH-011562,,
FALSE,Fast Food,Fast Food Shops,"85 Belleview Drive, Sunbury VIC 3429",Burgess Rawson,Snappy Pizza and Kebab,"$52,143",26/08/2021,28/09/2021,"$1,025,000",5.09%,Portfolio Auction,28/09/2021,,,,,,810,1766,,100%,,TH-011564,,
FALSE,Childcare and Social Infrastructure,Childcare,"85 Belleview Drive, Sunbury VIC 3429",Burgess Rawson,Gumboots Early Learning,"$301,665",25/05/2021,23/06/2021,"$6,110,000",4.94%,Portfolio Auction,23/06/2021,,,,,,810,1766,,100%,,TH-011565,,
FALSE,Supermarkets,Independents and Aldi,37  Baltrum Drive  Wollert  VIC,Burgess Rawson,Indian Grocer,"$53,040",26/08/2021,28/09/2021,"$1,075,000",4.93%,Portfolio Auction,28/09/2021,,,,,,156,,,100%,,TH-011567,,
FALSE,Automotive,Car Dealerships,101-107  Horne Street  Sunbury  VIC,Burgess Rawson,Sunbury Ford,"$500,000",24/08/2021,28/09/2021,"$9,610,000",5.20%,Portfolio Auction,28/09/2021,,,,,,1624,4687,,100%,,TH-011568,,
FALSE,Retail,Strip Retail,6-8   Eastern Beach Road Geelong  VIC,Burgess Rawson,La Cachette,"$29,990",26/08/2021,28/09/2021,"$690,000",4.35%,Portfolio Auction,28/09/2021,,,,,,78,1,,100%,,TH-011570,,
FALSE,Industrial,Trade Retail,1052  Port Road  Albert Park  SA,Burgess Rawson,Coates Hire,"$578,688",26/08/2021,28/09/2021,"$16,100,000",3.59%,Portfolio Auction,28/09/2021,,,,,,6718,18488,,100%,,TH-011571,,
FALSE,Industrial,Trade Retail,Lot 3/39a  Don Road  Devonport  TAS,Burgess Rawson,Nubco Hardware,"$290,220",26/08/2021,28/09/2021,"$5,275,000",5.50%,Portfolio Auction,28/09/2021,,,,,,3695,12120,,100%,,TH-011573,,
FALSE,"Medical, Pharmacy and Health",Medical,305   Warrigal Road  Cheltenham   VIC,Burgess Rawson,Kingston Funerals,"$144,625",25/08/2021,28/09/2021,"$3,830,000",3.78%,Portfolio Auction,28/09/2021,,,,,,1,1259,,100%,,TH-011574,,
FALSE,Development Site,Commercial,"6/2-18 Pippabilly Place, Upper Coomera QLD 4209",Ray White,Vacant,,15/05/2025,11/06/2025,"$698,000",,Auction,11/06/2025,,,,,,213,213,,100%,https://www.realcommercial.com.au/for-sale/property-6-2-18-pippabilly-place-upper-coomera-qld-4209-504861540,TH-011581,,
FALSE,Retail,Strip Retail,"Unit 3, 118-128  Bromfield Street  Colac  VIC",Burgess Rawson,Rivers,"$84,498",6/07/2021,10/08/2021,"$1,510,000",5.60%,Portfolio Auction,10/08/2021,,,,,,489,489,,100%,,TH-011590,,
FALSE,Retail,Multi Tenanted,"1, 2 & 4/58 Thomas Drive, Chevron Island QLD 4217",Ray White,Retail Tenant,"$218,527",15/05/2025,2/06/2025,,,Auction,11/06/2025,,Matt Taylor,Michael Willems,,,104,,,100%,https://www.realcommercial.com.au/for-sale/property-lots-1-2-4-58-thomas-drive-chevron-island-qld-4217-504861744,TH-011577,,
FALSE,Vacant,,"780B Ballarat Road, Deer Park VIC 3023",Burgess Rawson,Vacant,,7/07/2021,25/08/2021,"$3,150,000",,EOI,19/08/2021,,,,,,300,3312,,100%,,TH-011585,,
FALSE,Supermarkets,Independents and Aldi,"1/35-37 Bald Hill Road, Pakenham VIC 3810",Burgess Rawson,Tasman Butcher,"$149,312",5/07/2021,10/08/2021,"$3,150,000",4.74%,Portfolio Auction,,,,,,,586,,,100%,,TH-011587,,
FALSE,Automotive,Servicing,"6 Commercial Circuit, Flagstone QLD 4280",Burgess Rawson,Bridgestone Australia Pty LTd,"$100,000",2/07/2021,10/08/2021,"$2,650,000",3.77%,Portfolio Auction,10/08/2021,,,,,,539,1278,,100%,,TH-011588,,
FALSE,Industrial,Trade Retail,225  Sherbourne Road   Eltham   VIC,Burgess Rawson,Jaycar,"$138,625",2/07/2021,10/08/2021,"$2,950,000",4.70%,Portfolio Auction,10/08/2021,,,,,,480,,,100%,,TH-011589,,
FALSE,Fast Food,Restaurants and Café,"360a High Street, Maitland NSW 2320",Knight Frank,BEUD,"$41,600",20/05/2025,27/05/2025,,,Private Sale,,,Blake Phelps,,,,150,,,100%,https://www.realcommercial.com.au/for-sale/property-360a-high-street-maitland-nsw-2320-504864024,TH-011620,,
FALSE,Retail,Multi Tenanted,"Shop 1 & 2/620-624 Botany Road, Alexandria NSW 2015",Ray White,New Piece Furniture,,19/05/2025,18/06/2025,,,Auction,,,Phillip Elmowy,Alex Santelli,,,148,,,100%,https://www.realcommercial.com.au/for-sale/property-shop-1-2-620-624-botany-road-alexandria-nsw-2015-504863768,TH-011625,,
FALSE,Fast Food,Restaurants and Café,"217-219 Nelson Place, Williamstown VIC 3016",Stonebridge,Mascalzone,,16/05/2025,17/06/2025,,,Auction,20/06/2025,,Dylan Kilner,Ian Lam,Nic Hage,Rorey James,428,1023,,100%,https://www.realcommercial.com.au/for-sale/property-217-219-nelson-place-williamstown-vic-3016-504862680,TH-011626,,
FALSE,Fuel and Convenience,Fuel Stations,"745-751 Springvale Road, Keysborough VIC 3173",Stonebridge,Ampol,"$510,325",19/05/2025,23/06/2025,"$11,070,000",4.61%,EOI,18/06/2025,Gorman Commercial Estate,Kevin Tong,Rory James,,,,,,100%,https://www.realcommercial.com.au/for-sale/property-745-751-springvale-road-keysborough-vic-3173-504863096,TH-011627,,
FALSE,Childcare and Social Infrastructure,Childcare,"11 Thomson Street, Forbes NSW 2871",Burgess Rawson,Little Kindy,"$203,918",21/05/2025,24/06/2025,"$3,701,000",5.51%,Portfolio Auction,24/06/2025,,Kieran Bourke,Michael Vanstone,Ben Parsonage,,1309,1,62,100%,Created by Propertybase Automation when Listing was created.,TH-011630,,
FALSE,Fuel and Convenience,Fuel Stations,"601-605 Great Western Highway, Greystanes NSW 2145",Burgess Rawson,McDonald's Australia Limited,"$730,378",22/05/2025,24/06/2025,"$18,400,000",3.97%,Portfolio Auction,24/06/2025,,Yosh Mendis,Geoff Sinclair,,,679,5584,,100%,Created by Propertybase Automation when Listing was created.,TH-011632,,
FALSE,Fast Food,Drive-Thru,"1404 Beaudesert Road, Acacia Ridge QLD 4110",Stonebridge,KFC,"$192,818",12/05/2025,21/05/2025,"$4,230,000",4.56%,Portfolio Auction,21/05/2025,,Tom Moreland,Michael Collins,Harry Curtain,,,,,100%,https://www.realcommercial.com.au/for-sale/property-kfc-1404-beaudesert-rd-acacia-ridge-qld-4110-504844764,TH-011634,,
FALSE,Childcare and Social Infrastructure,Childcare,"232 Springwood Road,, Springwood QLD 4127",Stonebridge,Bask Early Learning,"$499,828",16/05/2025,29/07/2025,"$9,250,000",5.40%,EOI,22/05/2025,,Thomas Proberts,Tom Moreland,Michael Collins,,,,140,100%,https://www.realcommercial.com.au/for-sale/property-bask-early-learning-232-springwood-road-springwood-qld-4127-504844784,TH-011635,,
FALSE,Automotive,Automotive Retail,"7/806 Beaudesert Road, Coopers Plains QLD 4108",Stonebridge,Auto Masters,"$94,988",24/04/2025,21/05/2025,"$2,170,000",4.38%,Portfolio Auction,21/05/2025,,James Freemantle,Thomas Proberts,Harry Curtain,,387,387,,100%,https://www.realcommercial.com.au/for-sale/property-auto-masters-7-806-beaudesert-road-coopers-plains-qld-4108-504844748,TH-011636,,
FALSE,Retail,"Strip Retail, Multi-Tenanted","1 Tallyan Point Road, Basin View NSW 2540",Burgess Rawson,Basin View Pharmacy,"$75,347",30/05/2025,24/06/2025,"$1,010,000",7.46%,Portfolio Auction,24/06/2025,,Darren Beehag,Flynn McFall,,,1,1380,,100%,Created by Propertybase Automation when Listing was created.,TH-011639,,
FALSE,Retail,Strip Retail,"2/19 Brolga Avenue, Southport QLD 4215",Davidson Pty Ltd,Hurley Burley Toys,"$98,824",19/03/2025,10/06/2025,,,EOI,,,Kyle Davidson,,,,296,,,100%,https://www.realcommercial.com.au/for-sale/property-2-19-brolga-avenue-southport-qld-4215-504817984,TH-011644,,
FALSE,Retail,Strip Retail,"387 Bay Street, Brighton VIC 3186",Fitzroys,Queen of Fabric,,21/05/2025,23/06/2025,,,Auction,20/06/2025,,Tom Fisher,Mark Talbot,,,280,185,,100%,https://www.realcommercial.com.au/for-sale/property-387-bay-street-brighton-vic-3186-504866076,TH-011645,,
FALSE,"Medical, Pharmacy and Health",Medical,"12 & 13, 13 Belgrave Street, Kogarah NSW 2217",Burgess Rawson,Sonic Healthcare,"$347,025",29/05/2025,24/06/2025,"$5,870,000",5.91%,Portfolio Auction,24/06/2025,,Darren Beehag,Rhys Parker,Luke Easton,,347,1,,100%,Created by Propertybase Automation when Listing was created.,TH-011647,,
FALSE,Fuel and Convenience,Fuel Stations,"128 Pacific Highway, Charlestown NSW 2290",Burgess Rawson,Viva Energy,"$321,886",23/05/2025,24/06/2025,"$4,500,000",7.15%,Portfolio Auction,24/06/2025,,Jamie Perlinger,David Napoleone,Geoff Sinclair,,300,2229,,100%,Created by Propertybase Automation when Listing was created.,TH-011648,,
FALSE,Childcare and Social Infrastructure,Disability and Aged Care,"34 Moonee Street, Coffs Harbour NSW 2450",Burgess Rawson,NVC Group,"$142,137",29/05/2025,27/06/2025,"$1,800,000",7.90%,Portfolio Auction,24/06/2025,LJ Hooker,Darren Beehag,Flynn McFall,Luke Easton,,709,549,,100%,Created by Propertybase Automation when Listing was created.,TH-011651,,
FALSE,Childcare and Social Infrastructure,Childcare,"12 Andrew Avenue, Tuross Head NSW 2537",Burgess Rawson,Little Lambs Preschool,"$77,813",5/06/2025,23/06/2025,"$1,560,000",4.99%,Portfolio Auction,24/06/2025,,Michael Vanstone,,,,1,644,36,100%,Created by Propertybase Automation when Listing was created.,TH-011653,,
FALSE,"Medical, Pharmacy and Health",Medical,"39 Breed Street, Traralgon VIC 3844",Burgess Rawson,I-Med Radiology Network,"$124,372",23/05/2025,26/06/2025,"$2,390,000",5.20%,Portfolio Auction,25/06/2025,,Sam Mercuri,Beau Coulter,,,291,729,,100%,Created by Propertybase Automation when Listing was created.,TH-011658,,
FALSE,Fuel and Convenience,Fuel Stations,"338 Ipswich Road, Annerley QLD 4103",Burgess Rawson,Viva Energy,"$620,273",23/05/2025,8/07/2025,"$8,556,000",7.25%,Portfolio Auction,26/06/2025,Burgess Rawson,Jamie Perlinger,David Napoleone,,,288,2464,,100%,Created by Propertybase Automation when Listing was created.,TH-011657,,
FALSE,Development Site,Commercial,"1051-1099 Howitt Street, Wendouree VIC 3355",Burgess Rawson,Carworks,"$419,817",23/05/2025,15/07/2025,"$4,300,000",9.76%,EOI,2/07/2025,,Romanor Falconer,Shaun Venables,,,900,5030,,100%,Created by Propertybase Automation when Listing was created.,TH-011660,,
FALSE,"Medical, Pharmacy and Health",Veterinary Services,"156 Epsom Road, Ascot Vale VIC 3032",Stonebridge,Epsom Road Vet,"$99,900",23/05/2025,26/06/2025,,,EOI,20/06/2025,,Rorey James,Nic Hage,Ian Lam,,419,305,,100%,https://www.realcommercial.com.au/for-sale/property-156-epsom-road-ascot-vale-vic-3032-504868312,TH-011662,,
FALSE,Large Format Retail,Showroom,"80 Lindsay Street, Invermay TAS 7248",Burgess Rawson,Tool Kit Depot,"$420,000",29/05/2025,25/06/2025,"$8,100,000",5.19%,Portfolio Auction,25/06/2025,,Darren Beehag,George Wilkinson,Matthew Wright,,1600,3698,,100%,Created by Propertybase Automation when Listing was created.,TH-011663,,
FALSE,Industrial,Warehouse,9  Joseph Baldwin Place  Shepparton  VIC,Burgess Rawson,Streamline Supplies,"$149,471",6/07/2021,10/08/2021,,,Portfolio Auction,10/08/2021,,,,,,1934,2689,,100%,,TH-011679,,
FALSE,Fuel and Convenience,Fuel Stations,"52 Chute Street, Diamond Creek VIC 3089",Burgess Rawson,Viva Energy,"$278,100",29/05/2025,25/06/2025,"$5,070,000",5.49%,Portfolio Auction,25/06/2025,,Darren Beehag,Raoul Holderhead,Mark Foster,,389,2437,,100%,Created by Propertybase Automation when Listing was created.,TH-011665,,
FALSE,"Medical, Pharmacy and Health",Gyms,"14A/32-40 Stockton Avenue, Moorebank NSW 2170",Burgess Rawson,Snap Fitness,"$149,760",30/05/2025,30/07/2025,"$2,500,000",5.99%,Portfolio Auction,24/06/2025,,Rhys Parker,Flynn Mcfall,,,1,471,,100%,Created by Propertybase Automation when Listing was created.,TH-011666,,
FALSE,Fuel and Convenience,Fuel Stations,"606-610 Marion Road, Park Holme SA 5043",Burgess Rawson,Chevron,"$338,900",27/05/2025,25/06/2025,"$5,780,000",5.86%,Portfolio Auction,25/06/2025,,Raoul Holderhead,David Napoleone,Jamie Perlinger,,165,2015,,100%,Created by Propertybase Automation when Listing was created.,TH-011667,,
FALSE,Large Format Retail,Showroom,"1-3 Finlayson Way, Devonport TAS 7310",Burgess Rawson,Petbarn,"$166,809",29/05/2025,25/06/2025,"$2,840,000",5.87%,Portfolio Auction,25/06/2025,Knight Frank,Matthew Wright,George Wilkinson,,,806,2295,,100%,Created by Propertybase Automation when Listing was created.,TH-011668,,
FALSE,Large Format Retail,Showroom,"1/175-177 Percy Street, Portland VIC 3305",Burgess Rawson,Vinnies,"$85,227",29/05/2025,25/06/2025,"$1,416,000",6.02%,Portfolio Auction,25/06/2025,,Beau Coulter,Sam Mercuri,,,438,1,,100%,Created by Propertybase Automation when Listing was created.,TH-011669,,
FALSE,"Medical, Pharmacy and Health",Gyms,"2-3/19 Chandos Street, Cheltenham VIC 3192",Burgess Rawson,Strong Pilates,"$111,350",26/05/2025,28/06/2025,"$1,958,000",5.69%,Portfolio Auction,25/06/2025,CVA Property Consultants,Jamie Perlinger,David Napoleone,,,278,278,,100%,Created by Propertybase Automation when Listing was created.,TH-011671,,
FALSE,"Medical, Pharmacy and Health",Gyms,"101, 19 Chandos Street, Cheltenham VIC 3192",Burgess Rawson,Inner Strength Bayside,"$59,030",26/05/2025,25/06/2025,"$995,000",5.93%,Portfolio Auction,25/06/2025,CVA Property Consultants,Jamie Perlinger,David Napoleone,,,164,164,,100%,Created by Propertybase Automation when Listing was created.,TH-011672,,
FALSE,Industrial,Warehouse,"59-61 Ordish Road, Dandenong VIC 3175",Burgess Rawson,Kip Happy Stays,"$273,181",26/05/2025,25/06/2025,"$3,999,999",6.83%,Portfolio Auction,25/06/2025,,Neville Smith,Sam Mercuri,Justin Kramersh,,2000,3996,,100%,Created by Propertybase Automation when Listing was created.,TH-011673,,
FALSE,Industrial,Warehouse,29  Gordon Street  Bairnsdale  VIC,Burgess Rawson,Australia Post,"$65,795",6/07/2021,10/08/2021,"$1,100,000",5.98%,Portfolio Auction,10/08/2021,,,,,,720,1905,,100%,,TH-011680,,
FALSE,"Medical, Pharmacy and Health",Pharmacy,98  Wellington Street  Launceston  TAS,Burgess Rawson,Chemist Warehouse,"$83,200",6/07/2021,10/08/2021,"$1,600,000",5.20%,Portfolio Auction,10/08/2021,,,,,,885,526,,100%,,TH-011681,,
FALSE,Fast Food,Fast Food Shops,201 First Street Geraldton WA,Burgess Rawson,Dominos Pizza,"$60,937",6/07/2021,10/08/2021,"$1,155,000",5.28%,Portfolio Auction,10/08/2021,,,,,,120,1012,,100%,,TH-011682,,
FALSE,Fuel and Convenience,Fuel Stations,402-404  Lower Dandenong Road  Braeside  VIC,Burgess Rawson,United Petroleum,"$177,025",6/07/2021,10/08/2021,"$4,000,000",4.43%,Portfolio Auction,10/08/2021,,,,,,195.4,3606,,100%,,TH-011683,,
FALSE,Fuel and Convenience,Fuel Stations,132-136  Somerton Road  Somerton  VIC,Burgess Rawson,United Petroleum,"$172,525",6/07/2021,10/08/2021,"$3,850,000",4.48%,Portfolio Auction,10/08/2021,,,,,,240,2005,,100%,,TH-011684,,
FALSE,Fast Food,Drive-Thru,1443  Hume Highway  Campbellfield   VIC,Burgess Rawson,Hungry Jacks,"$216,157",8/07/2021,10/08/2021,"$6,415,000",3.37%,Portfolio Auction,10/08/2021,,,,,,329,2409,,100%,,TH-011686,,
FALSE,Automotive,Servicing,87  Innovation Circuit  Wangara  WA,Burgess Rawson,AMA Group Solutions,"$262,600",6/07/2021,8/08/2021,"$4,300,000",6.11%,Portfolio Auction,10/08/2021,,,,,,1630,2960,,100%,,TH-011687,,
FALSE,Fast Food,Restaurants and Café,"4A/364-368 Horseshoe Bend Road, Armstrong Creek VIC 3217",Burgess Rawson,Sweet India Geelong,"$78,025",29/05/2025,25/06/2025,"$1,547,000",5.04%,Portfolio Auction,25/06/2025,,Shaun Venables,,,,132,,,100%,Created by Propertybase Automation when Listing was created.,TH-011688,,
FALSE,Retail,Strip Retail,"4C/364-368 Horseshoe Bend, Armstrong Creek VIC 3217",Burgess Rawson,Local Laundry Lounge,"$45,105",29/05/2025,25/06/2025,"$820,000",5.50%,Portfolio Auction,25/06/2025,,Shaun Venables,,,,77,,,100%,Created by Propertybase Automation when Listing was created.,TH-011689,,
